"";"CODIGO";"NOME";"ITEM_MEDICO";"ITEM";"C_201601_BN";"C_201601_QUANTIDADE";"C_201601_REVISAO";"C_201601_VALOR";"C_201602_BN";"C_201602_QUANTIDADE";"C_201602_REVISAO";"C_201602_VALOR";"C_201603_BN";"C_201603_QUANTIDADE";"C_201603_REVISAO";"C_201603_VALOR";"C_201604_BN";"C_201604_QUANTIDADE";"C_201604_REVISAO";"C_201604_VALOR";"C_201605_BN";"C_201605_QUANTIDADE";"C_201605_REVISAO";"C_201605_VALOR";"C_201606_BN";"C_201606_QUANTIDADE";"C_201606_REVISAO";"C_201606_VALOR";"C_201607_BN";"C_201607_QUANTIDADE";"C_201607_REVISAO";"C_201607_VALOR";"C_201608_BN";"C_201608_QUANTIDADE";"C_201608_REVISAO";"C_201608_VALOR";"C_201609_BN";"C_201609_QUANTIDADE";"C_201609_REVISAO";"C_201609_VALOR";"C_201610_BN";"C_201610_QUANTIDADE";"C_201610_REVISAO";"C_201610_VALOR";"C_201611_BN";"C_201611_QUANTIDADE";"C_201611_REVISAO";"C_201611_VALOR";"C_201612_BN";"C_201612_QUANTIDADE";"C_201612_REVISAO";"C_201612_VALOR";"C_2017_TOTAL_BN";"C_2017_TOTAL_QUANTIDADE";"C_2017_TOTAL_REVISAO";"C_2017_TOTAL_VALOR";"C_201701_BN";"C_201701_QUANTIDADE";"C_201701_REVISAO";"C_201701_VALOR";"C_201702_BN";"C_201702_QUANTIDADE";"C_201702_REVISAO";"C_201702_VALOR";"C_201703_BN";"C_201703_QUANTIDADE";"C_201703_REVISAO";"C_201703_VALOR";"C_201704_BN";"C_201704_QUANTIDADE";"C_201704_REVISAO";"C_201704_VALOR";"C_201705_BN";"C_201705_QUANTIDADE";"C_201705_REVISAO";"C_201705_VALOR";"C_201706_BN";"C_201706_QUANTIDADE";"C_201706_REVISAO";"C_201706_VALOR";"C_201707_BN";"C_201707_QUANTIDADE";"C_201707_REVISAO";"C_201707_VALOR";"C_201708_BN";"C_201708_QUANTIDADE";"C_201708_REVISAO";"C_201708_VALOR"
"430";594480;"HOSPITAL SANTA IZABEL";71003091;"Taxa De Sala  De  Isolamento  ( Por Dia E Leito )  ";6;36;0;1296;3;7;0;252;4;22;0;792;7;52;0;1872;16;108;0;3888;8;60;0;2160;8;54;0;1944;13;64;0;2304;23;131;0;4716;16;90;0;3240;20;127;0;4572;8;61;0;2196;108;892;828;32112;7;49;0;1764;9;72;0;2592;14;112;0;4032;7;42;0;1512;11;112;0;4032;13;114;0;4104;23;208;360;7488;24;183;468;6588
"431";594480;"HOSPITAL SANTA IZABEL";36010030;"RM da Coluna Torácica";6;6;0;2689,62;4;4;0;1793,08;3;3;0;1494,24;9;9;0;4324,32;9;9;0;4165,92;3;3;0;1335,84;9;9;0;4245,12;7;7;0;3407,36;7;7;0;3328,16;11;11;0;4686,88;11;11;0;5082,88;9;9;0;4245,12;68;68;0;31869,02;7;7;0;3070,14;10;10;0;4664;6;6;0;2988,48;7;7;0;3248,96;6;6;0;2988,48;14;14;0;6497,92;8;8;0;3826,24;10;10;0;4584,8
"432";594480;"HOSPITAL SANTA IZABEL";32080050;"Mamografia (Bilateral - Inclui CO)";61;60;0;5430;11;11;0;995,5;19;19;0;1719,5;127;127;0;11493,5;32;31;0;2805,5;7;7;0;633,5;82;82;0;7421;82;82;0;7421;44;43;90,5;3891,5;70;68;0;6154;86;85;0;7692,5;54;54;0;4887;351;349;0;31584,5;62;62;0;5611;27;27;0;2443,5;41;41;0;3710,5;46;45;0;4072,5;69;68;0;6154;84;84;0;7602;13;13;0;1176,5;9;9;0;814,5
"433";594480;"HOSPITAL SANTA IZABEL";84109039;"Tumores Cutâneos - 1 A 3 Lesões - Exclusivo Para Tumores De Cabeça E Pescoço - (Honorários Cirurgião)";NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;1366,38;2;2;0;2732,76;6;6;0;8198,28;1;1;0;1366,38;2;2;0;2732,76;6;6;0;8198,28;NA;NA;NA;NA;5;5;0;6831,9;6;6;0;8198,28;5;5;0;6831,9;23;23;0;31426,74;3;3;0;4099,14;2;2;0;2732,76;2;2;0;2732,76;4;4;0;5465,52;4;4;0;5465,52;4;4;0;5465,52;NA;NA;NA;NA;4;4;0;5465,52
"434";594480;"HOSPITAL SANTA IZABEL";201155;"MANTA TERMICA CAREQUILT CORPO INTEIRO ADU/PED WARTOUCH/MALLINCKRODT";15;15;0;5416,2;8;10;0;3610,8;1;1;0;361,08;11;11;0;3971,88;5;5;0;1805,4;8;9;0;3249,72;7;7;0;2527,56;2;2;0;722,16;9;8;0;2888,64;10;11;0;3971,88;12;11;0;3971,88;11;6;0;2166,48;87;87;0;31413,96;16;15;0;5416,2;9;10;0;3610,8;10;9;0;3249,72;7;8;0;2888,64;10;10;0;3610,8;8;7;0;2527,56;13;14;0;5055,12;14;14;0;5055,12
"435";594480;"HOSPITAL SANTA IZABEL";145033;"AGULHA BIOPSIA ULTRA-CORE 18GX25CM 762618250";2;2;0;826;1;1;0;413;NA;NA;NA;NA;4;4;0;1652;4;4;0;1652;5;5;0;2065;8;8;0;3304;5;5;0;2065;21;21;0;8673;4;4;0;1652;5;5;0;2065;8;8;0;3304;78;76;0;31388;15;14;0;5782;7;7;0;2891;12;12;0;4956;7;6;0;2478;15;15;0;6195;NA;NA;NA;NA;13;13;0;5369;9;9;0;3717
"436";594480;"HOSPITAL SANTA IZABEL";150835;"CONJUNTO BALAO P/VALVUL.MITRAL 24FR TORAY INOUE PTMC";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;15673,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;15673,1;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;31346,2;1;1;0;15673,1;NA;NA;NA;NA;1;1;0;15673,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"437";594480;"HOSPITAL SANTA IZABEL";25200;"Ortopedia / Traumatologia - Visita Hospitalar";10;9;0;780;4;5;0;325;9;8;65;585;14;25;260;1690;13;15;910;1040;14;23;0;1625;9;11;260;780;14;31;0;2145;15;39;0;4095;26;63;0;5200;18;65;780;6370;23;48;0;4355;132;338;1690;31070;23;53;1430;5915;17;43;195;3575;16;36;0;3770;11;31;65;2535;20;62;0;5460;11;22;0;1820;16;40;0;3770;18;51;0;4225
"438";594480;"HOSPITAL SANTA IZABEL";141587;"ESPONJA GRANUFOAM PEQ.10,7X5X3,3CM V.A.C C/PELICULA/COLETOR SENSA T.R.A.C.";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;7;0;5507,15;2;13;0;10228,53;1;2;0;1573,62;1;2;0;1573,62;NA;NA;NA;NA;1;4;0;3146,22;1;0;0;0;3;7;0;5506,65;2;3;0;2360,43;8;38;0;31060,82;1;1;0;786,81;NA;NA;NA;NA;2;4;0;3146,62;1;5;0;4305,63;1;1;0;1158,42;NA;NA;NA;NA;2;19;0;15368,86;1;8;0;6294,48
"439";594480;"HOSPITAL SANTA IZABEL";31060021;"CINTILOGRAFIA OSSEA(CORPO TOTAL)  (INCLUI FILME, CH E CO)";18;18;0;2457;12;13;0;1774,5;10;10;0;1365;48;48;0;6552;52;53;0;7234,5;23;23;0;3139,5;11;11;0;1501,5;38;38;0;5187;45;44;0;6006;37;36;0;4914;17;17;0;2320,5;34;34;0;4641;226;227;0;30985,5;37;37;0;5050,5;28;28;0;3822;26;26;0;3549;32;32;0;4368;30;30;0;4095;19;19;0;2593,5;29;29;0;3958,5;25;26;0;3549
"440";594480;"HOSPITAL SANTA IZABEL";217046;"CINTILOGRAFIA COM ANALOGO DE SOMATOSTATINA";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5160,63;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;6;6;0;30963,84;4;4;0;20642,56;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5160,64;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5160,64
"441";594480;"HOSPITAL SANTA IZABEL";219507;"KADCYLA  160mg po liof. Inj. IV ct. FA. Vd. Trans";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;3;0;30945,84;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;2;0;20630,56;1;1;0;10315,28
"442";594480;"HOSPITAL SANTA IZABEL";217455;"NEPHROTECT 10% 500 ML";7;52;0;7651,28;1;5;0;735,7;NA;NA;NA;NA;3;14;0;2059,96;3;8;0;1177,12;5;30;0;4414,2;4;52;0;7651,28;2;19;0;2795,66;3;7;0;1029,98;2;12;0;1765,68;6;38;0;5591,32;8;56;0;8239,84;26;210;0;30899,4;6;52;0;7651,28;2;3;0;441,42;2;8;0;1177,12;1;17;0;2501,38;3;25;0;3678,5;4;23;0;3384,22;6;67;0;9858,38;2;15;0;2207,1
"443";594480;"HOSPITAL SANTA IZABEL";84001039;"Troca Valvar Cardiaca Protese  Biologica ( Hm Cirurgia )";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5115,3;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;15345,9;1;0;0;0;NA;NA;NA;NA;1;1;0;5115,3;1;0;5115,3;0;1;1;0;5115,3;6;6;0;30691,8;NA;NA;NA;NA;1;1;0;5115,3;1;1;0;5115,3;1;1;0;5115,3;3;3;0;15345,9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"444";594480;"HOSPITAL SANTA IZABEL";85303899;"Hérnia Inguinal Pediátrica Encarcerada Ou Não ¿ Tratamento Cirúrgico Aberto (Convencional) ¿ Bilateral  (Hm Cirurgia)";3;3;0;3360,6;2;2;0;2240,4;2;2;0;2240,4;6;6;0;6721,2;3;3;0;3360,6;NA;NA;NA;NA;2;2;0;2240,4;4;4;0;4480,8;3;3;0;3360,6;2;2;0;2240,4;4;4;0;4480,8;3;3;0;3360,6;27;27;0;30245,4;4;4;0;4480,8;4;4;0;4480,8;5;5;0;5601;3;3;0;3360,6;4;4;0;4480,8;4;4;0;4480,8;1;1;0;1120,2;2;2;0;2240,4
"445";594480;"HOSPITAL SANTA IZABEL";85213949;"Artroplastia Total De Joelho Com Protese Importada - Hm Equipe ";NA;NA;NA;NA;2;2;0;2626,56;2;2;0;2626,56;1;1;0;1313,28;3;3;0;3939,84;4;4;0;5253,12;4;4;0;5253,12;6;6;0;7879,68;4;4;0;5253,12;4;4;0;5253,12;2;2;0;2626,56;2;2;0;2626,56;23;23;0;30205,44;NA;NA;NA;NA;3;3;0;3939,84;4;4;0;5253,12;4;4;0;5253,12;3;3;0;3939,84;1;1;0;1313,28;4;4;0;5253,12;4;4;0;5253,12
"446";594480;"HOSPITAL SANTA IZABEL";85201021;"Proc. Associado - Artrodese Com Instrumental Por Segmento Adicional Da Coluna (Hospital)";2;13;0;28024,23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2155,71;NA;NA;NA;NA;2;4;0;8622,84;NA;NA;NA;NA;2;5;0;10778,55;2;2;0;4311,42;NA;NA;NA;NA;2;14;0;30179,94;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;14;0;30179,94;NA;NA;NA;NA;NA;NA;NA;NA
"447";594480;"HOSPITAL SANTA IZABEL";85506077;"Correção De Deformidades Da Parede Torácica (Hospital) ";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;7103,44;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;5;5;0;30114;1;1;0;7103,44;1;1;0;7103,44;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;11505,28;1;1;0;4401,84;NA;NA;NA;NA;NA;NA;NA;NA
"448";594480;"HOSPITAL SANTA IZABEL";84301027;"Refluxo Gastroesofágico (Hérnia De Hiato)¿ Tratamento Cirúrgico Por Videolaparoscopia - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;4;4;0;30084,4;NA;NA;NA;NA;1;1;0;7521,1;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;7521,1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;22563,3;4;4;0;30084,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;15042,2;2;2;0;15042,2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"449";594480;"HOSPITAL SANTA IZABEL";117947;"EQUIPO P/INFUSAO MULTIPLA 2VIAS P/NEONATOLOGIA POLIFIX 2 NEO 409172";73;128;0;3118,08;23;38;0;925,68;50;81;0;1973,16;65;118;0;2874,48;67;134;0;3259,84;74;121;0;2947,56;75;144;0;3507,84;73;165;0;4019,4;61;121;0;2947,56;69;129;0;3138,04;88;181;0;4392,66;82;122;0;2966,2;678;1221;0;29743,36;78;153;0;3727,08;48;90;0;2192,4;92;162;0;3946,32;64;113;0;2752,68;99;182;0;4433,32;93;170;0;4141,2;112;194;0;4725,84;92;157;0;3824,52
"450";594480;"HOSPITAL SANTA IZABEL";219002;"ENDOPROTESE JOELHO ARTICULADO NAO CONVENCIONAL MODULAR TITANIO";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;29654,24;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;29654,24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;29654,24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"451";594480;"HOSPITAL SANTA IZABEL";218497;"MICROCATETER PARA INFUSAO";2;2;0;7646,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;1;0;3823,2;1;0;0;0;1;1;0;3823,2;NA;NA;NA;NA;1;2;0;0;1;1;0;3823,2;7;8;0;29564,62;3;5;0;18095,02;NA;NA;NA;NA;2;1;0;3823,2;NA;NA;NA;NA;1;1;0;3823,2;NA;NA;NA;NA;1;1;0;3823,2;NA;NA;NA;NA
"452";594480;"HOSPITAL SANTA IZABEL";217461;"CUBICIN 500 MG";5;23;0;6797,19;2;7;0;2068,71;2;23;0;6797,19;3;13;0;3841,89;3;29;0;8570,37;2;4;0;1182,12;NA;NA;NA;NA;NA;NA;NA;NA;3;16;0;4728,48;4;29;0;8030,68;6;16;0;4579,6;2;3;0;886,59;14;100;0;29553;1;0;0;0;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;13;0;3841,89;5;48;0;14185,44;4;16;0;4728,48;2;23;0;6797,19
"453";594480;"HOSPITAL SANTA IZABEL";219212;"BOMBA ELASTOMERICA DESC EASYPUMP LT 100-48/ 100ML 2ML/H-4434370";5;7;0;3270,96;2;2;0;934,56;3;4;0;1869,12;6;12;0;5140,08;NA;NA;NA;NA;1;1;0;467,28;4;6;0;2803,68;4;9;0;4205,52;4;7;0;3270,96;5;11;0;5140,08;4;8;0;3738,24;7;9;0;4205,52;35;64;0;29438,64;4;10;0;4672,8;4;5;0;2336,4;4;8;0;3738,24;3;6;0;2803,68;4;8;0;3738,24;4;5;0;2336,4;7;11;0;5140,08;5;11;0;4672,8
"454";594480;"HOSPITAL SANTA IZABEL";219406;"NUTRICAO ENTERAL HIPERCALORICA/NORMOPROTEICA 200 / 250 ML SIST ABERTO (ML)";12;39799;0;9153,77;4;12170;0;2799,1;2;1502;0;345,46;11;26402;0;6072,46;5;8968;0;2062,64;7;12750;0;2932,5;8;25421;0;5846,83;3;7725;0;1776,75;2;12950;0;2978,5;6;26312;0;6051,76;7;23375;0;5376,25;6;21360;0;4912,8;38;127025;0;29215,75;7;35345;0;8129,35;7;10080;0;2318,4;3;16700;0;3841;2;2925;0;672,75;4;19610;0;4510,3;1;320;0;73,6;7;15190;0;3493,7;7;26855;0;6176,65
"455";594480;"HOSPITAL SANTA IZABEL";84911411;"Dvp - Sistema De Derivação Ventricular Interna Com Válvulas Ou Revisões ( Hospital)";3;3;0;15123,48;NA;NA;NA;NA;1;1;0;5425,02;1;2;0;10850,04;2;2;0;10850,04;NA;NA;NA;NA;1;1;0;4273,44;2;2;0;9698,46;1;1;0;5425,02;NA;NA;NA;NA;1;1;0;5425,02;2;3;0;15123,48;8;6;15123,48;29095,38;1;0;10850,04;0;1;1;0;5425,02;1;0;0;0;1;0;4273,44;0;NA;NA;NA;NA;2;3;0;13971,9;1;1;0;5425,02;1;1;0;4273,44
"456";594480;"HOSPITAL SANTA IZABEL";32050186;"Tórax - 2 Incidências";160;173;17,9;3096,7;35;38;0;680,19;117;121;35,8;2165,92;279;280;0;5012;250;272;0;4868,81;102;118;17,9;2112,2;238;263;0;4707,71;203;229;17,9;4099,11;169;193;17,9;3454,7;169;182;0;3257,8;199;241;0;4313,92;157;163;0;2917,7;1443;1619;429,6;28975,72;183;190;304,3;3401;176;182;17,9;3257,8;200;214;0;3830,62;137;152;35,8;2720,8;221;244;53,7;4367,62;228;283;17,9;5065,71;149;187;0;3347,31;149;167;0;2984,86
"457";594480;"HOSPITAL SANTA IZABEL";219281;"EMEND 150MG AMP";7;9;0;2243,88;5;5;0;1246,6;6;10;0;2493,2;14;18;0;4487,76;1;1;0;249,32;4;5;0;1246,6;16;28;0;6980,96;19;44;0;10970,08;13;18;0;4487,76;18;27;0;6731,64;16;24;0;5983,68;9;12;0;2991,84;72;116;0;28921,12;9;13;0;3241,16;6;12;0;2991,84;6;10;0;2493,2;11;18;0;4487,76;17;27;0;6731,64;9;11;0;2742,52;8;17;0;4238,44;6;8;0;1994,56
"458";594480;"HOSPITAL SANTA IZABEL";82302127;"Gastrostomia Endoscópica (Hospital Ou Day)";4;4;0;4999,16;1;1;0;1333,79;1;1;0;1249,79;2;2;0;2583,58;2;2;0;2499,58;6;6;0;7582,74;3;3;0;3749,37;3;3;0;3749,37;1;1;0;1333,79;NA;NA;NA;NA;2;2;0;2499,58;5;3;0;3749,37;25;23;2499,58;28913,17;5;3;2499,58;3749,37;2;2;0;2499,58;2;2;0;2499,58;3;3;0;3749,37;5;5;0;6248,95;4;4;0;5083,16;2;2;0;2499,58;2;2;0;2583,58
"459";594480;"HOSPITAL SANTA IZABEL";85506157;"Toracostomia Com Drenagem  Procedimento Associado (Hospital)";4;3;0;2002,44;2;3;0;2002,44;NA;NA;NA;NA;1;1;0;667,48;3;3;0;2002,44;NA;NA;NA;NA;6;7;0;4672,36;2;2;0;1334,96;1;1;0;667,48;1;1;0;667,48;3;3;0;2002,44;1;1;0;667,48;40;43;1334,96;28701,64;9;11;0;7342,28;1;1;0;667,48;5;6;0;4004,88;3;3;0;2002,44;6;8;0;5339,84;6;6;0;4004,88;5;4;0;2669,92;5;4;1334,96;2669,92
"460";594480;"HOSPITAL SANTA IZABEL";36010324;"RM de Tornozelo e Pé - Inclui Artro-Ressonância (Unilateral)";10;12;0;5697,04;NA;NA;NA;NA;14;18;0;8452,8;18;22;0;10384;9;11;0;5152,4;6;8;0;3387,2;13;16;0;7249,6;15;18;0;8373,6;13;15;0;7004,4;10;12;0;5635,2;19;21;0;9901,2;9;9;0;4107,6;55;61;0;28579,6;4;5;0;2334,8;5;5;0;2414;12;13;0;6197,2;7;9;0;4186,8;10;11;0;5152,4;11;12;0;5476,8;4;4;0;1852;2;2;0;965,6
"461";594480;"HOSPITAL SANTA IZABEL";85607031;"Prostatectomia A Céu Aberto ( Hospital)";2;2;0;4772,21;1;1;0;3161,74;2;2;0;6323,48;NA;NA;NA;NA;5;5;0;15808,7;2;2;0;4772,21;2;2;0;6323,48;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;6323,48;2;2;0;4772,21;3;3;0;9485,22;9;9;0;28455,66;1;1;0;3161,74;NA;NA;NA;NA;2;2;0;6323,48;1;1;0;3161,74;NA;NA;NA;NA;1;1;0;3161,74;2;2;0;6323,48;2;2;0;6323,48
"462";594480;"HOSPITAL SANTA IZABEL";84005907;"Implante De Marcapasso Unicameral Adulto (Hospital)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;14209,88;1;1;0;14209,88;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;14209,88;NA;NA;NA;NA;2;2;0;28419,76;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;28419,76;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"463";594480;"HOSPITAL SANTA IZABEL";217862;"HEMOFOL 5000 UI/0,25ML SOL INJ SUBC AMP";46;979;0;3749,57;22;397;0;1520,51;20;238;0;911,54;34;526;0;2014,58;43;610;0;2336,3;44;628;0;2405,24;59;1004;0;3845,32;44;729;0;2792,07;31;702;0;2688,66;39;844;0;3232,52;76;1278;0;4894,72;78;951;0;3642,33;383;7371;0;28230,93;58;1119;0;4285,77;39;663;0;2539,29;48;838;0;3209,54;34;563;0;2156,29;50;1164;0;4458,12;39;711;0;2723,13;58;1094;0;4190,02;57;1219;0;4668,77
"464";594480;"HOSPITAL SANTA IZABEL";73003041;"Sala E Administração De Quimioterapia P/Sessão";51;82;0;2460;20;21;0;630;44;66;0;1980;58;114;0;3420;5;6;0;180;20;28;0;840;66;150;0;4480;74;209;0;6270;62;104;60;3120;76;162;0;4860;70;165;0;4950;60;96;30;2880;487;938;210;28080;62;111;270;3330;57;113;-60;3390;63;124;0;3720;57;104;0;3120;70;143;0;4250;57;108;0;3220;57;105;0;3150;64;130;0;3900
"465";594480;"HOSPITAL SANTA IZABEL";84112077;"Esvaziamento Cervical ( Hospital)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;7239,55;1;1;0;7239,55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;7239,55;NA;NA;NA;NA;NA;NA;NA;NA;5;3;0;20189,42;6;4;14479,1;27938,71;2;0;14479,1;0;NA;NA;NA;NA;2;2;0;14479,1;NA;NA;NA;NA;1;1;0;7239,55;1;1;0;6220,06;NA;NA;NA;NA;NA;NA;NA;NA
"466";594480;"HOSPITAL SANTA IZABEL";84505907;"Tratamento Videolaparoscópico De Neoplasia Maligna De Endométrio E Colo Uterino - Hospital";1;1;0;5583,09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;11166,18;2;2;0;11166,18;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;5583,09;3;3;0;16749,27;NA;NA;NA;NA;1;1;0;5583,09;5;5;0;27915,45;2;2;0;11166,18;NA;NA;NA;NA;2;2;0;11166,18;1;1;0;5583,09;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"467";594480;"HOSPITAL SANTA IZABEL";217035;"CINTILOGRAFIA OSSEA (CORPO TOTAL)";18;18;0;2268,18;10;10;0;1260,1;9;9;0;1134,09;43;43;0;5418,43;51;52;0;6552,52;22;22;0;2772,22;10;10;0;1260,1;38;38;0;4788,38;44;43;0;5418,43;36;36;0;4536,36;16;16;0;2016,16;30;30;0;3780,3;221;221;0;27848,21;37;37;0;4662,37;28;28;0;3528,28;26;26;0;3276,26;33;33;0;4158,33;31;31;0;3906,31;16;16;0;2016,16;28;28;0;3528,28;22;22;0;2772,22
"468";594480;"HOSPITAL SANTA IZABEL";165761;"FIO MONONYLON PLASTICA PRETO 3-0 45CM AG.2,4CM P1663T";57;116;0;3637,76;32;73;0;2289,28;11;13;0;407,68;44;88;0;2759,68;49;87;0;2707,21;53;107;0;3355,52;52;86;0;2696,96;43;98;0;3073,28;39;61;0;1912,96;45;87;0;2728,32;59;104;0;3261,44;64;92;0;2885,12;452;874;0;27408,59;76;154;0;4829,39;40;69;0;2163,84;59;98;0;3073,28;38;75;0;2352;66;125;0;3920;60;115;0;3606,4;66;135;0;4233,6;47;103;0;3230,08
"469";594480;"HOSPITAL SANTA IZABEL";84200917;"Atendimento Intervencionista Em Dermatologia Nível 2 - Até 10 Lesões /Sessões";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;3;3;0;540;14;11;0;1980;156;152;540;27360;16;13;540;2340;37;36;0;6480;28;28;0;5040;23;23;0;4140;20;20;0;3600;24;24;0;4320;7;7;0;1260;1;1;0;180
"470";594480;"HOSPITAL SANTA IZABEL";217236;"SOLUÇAO ACIDA CA2,5 HD 170 BIC AC 5000ML - BOLSA";16;200;0;4060;9;75;0;1522,5;3;14;0;284,2;8;60;0;1218;6;61;0;1238,3;12;94;0;1908,2;10;156;0;3166,8;8;56;0;1136,8;14;122;0;2476,6;17;182;0;3694,6;18;274;0;5562,2;24;158;0;3207,4;118;1335;0;27100,5;19;278;0;5643,4;12;130;0;2639;20;242;0;4912,6;12;130;0;2639;12;104;0;2111,2;6;51;0;1035,3;17;127;0;2578,1;20;273;0;5541,9
"471";594480;"HOSPITAL SANTA IZABEL";85501909;"Lobectomia Radical Por Video (Hm Cirurgia)";1;1;0;3867,7;1;1;0;3867,7;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3867,7;NA;NA;NA;NA;1;1;0;3867,7;NA;NA;NA;NA;1;1;0;3867,7;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3867,7;7;7;0;27073,9;NA;NA;NA;NA;2;2;0;7735,4;2;2;0;7735,4;2;2;0;7735,4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;3867,7
"472";594480;"HOSPITAL SANTA IZABEL";84303977;"Colectomia Total Por Videolaparoscopia - Hospital";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;13506,18;NA;NA;NA;NA;1;1;0;13506,18;NA;NA;NA;NA;NA;NA;NA;NA;2;2;0;27012,36;1;1;0;13506,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;13506,18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"473";594480;"HOSPITAL SANTA IZABEL";84018217;"Kit Protese Valvar Biológica (Hospital)";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2436,75;4;5;0;12183,75;NA;NA;NA;NA;NA;NA;NA;NA;1;1;0;2436,75;1;2;0;4873,5;NA;NA;NA;NA;NA;NA;NA;NA;10;11;0;26804,25;NA;NA;NA;NA;1;1;0;2436,75;NA;NA;NA;NA;3;4;0;9747;1;1;0;2436,75;4;4;0;9747;1;1;0;2436,75;NA;NA;NA;NA
