"";"NM_AREA_AVALIACAO";"NM_PROGRAMA_IES";"QT_PRJ"
"1425";"LETRAS / LINGUÍSTICA";"LETRAS (LÍNGUA LITERATURA E CULTURA JAPONESA)";23
"1426";"LETRAS / LINGUÍSTICA";"LETRAS (LÍNGUA ESPANHOLA E LIT. ESPANHOLA E HISPANO-AMERIC.)";22
"1427";"LETRAS / LINGUÍSTICA";"LINGUAGEM E ENSINO";22
"1428";"LETRAS / LINGUÍSTICA";"LÍNGUÍSTICA";22
"1429";"LETRAS / LINGUÍSTICA";"LETRAS ESTRANGEIRAS MODERNAS";21
"1430";"LETRAS / LINGUÍSTICA";"LITERATURA E CRÍTICA LITERÁRIA";21
"1431";"LETRAS / LINGUÍSTICA";"LETRAS: CULTURA, EDUCAÇÃO E LINGUAGENS";20
"1432";"LETRAS / LINGUÍSTICA";"LETRAS (UCS/UNIRITTER)";19
"1433";"LETRAS / LINGUÍSTICA";"LINGUÍSTICA E LÍNGUAS INDÍGENAS";18
"1434";"LETRAS / LINGUÍSTICA";"LETRAS (LÍNGUA, LITERATURA E CULTURA ITALIANAS)";17
"1435";"LETRAS / LINGUÍSTICA";"LETRAS E CULTURA";17
"1436";"LETRAS / LINGUÍSTICA";"ENSINO DE LÍNGUAS";16
"1437";"LETRAS / LINGUÍSTICA";"LETRAS (EST. LING., LITERÁRIOS E TRADUTOLÓGICOS EM FRANCÊS)";16
"1438";"LETRAS / LINGUÍSTICA";"LÍNGUA PORTUGUESA";16
"1439";"LETRAS / LINGUÍSTICA";"LITERATURA E INTERCULTURALIDADE";12
"1440";"LETRAS / LINGUÍSTICA";"LETRAS- LINGUAGEM E IDENTIDADE";9
"1441";"LETRAS / LINGUÍSTICA";"LITERATURA E CULTURA RUSSA";9
"1442";"LETRAS / LINGUÍSTICA";"PRÁTICAS TRANSCULLTURAIS";3
"1443";"LETRAS / LINGUÍSTICA";"LITERATURA COMPARADA";2
"1444";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA";966
"1445";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA EM REDE NACIONAL";161
"1446";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTATÍSTICA";140
"1447";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTATÍSTICA - UFSCAR/USP";110
"1448";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA APLICADA";107
"1449";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA PURA E APLICADA";67
"1450";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA - UFPB-J.P. - UFCG";56
"1451";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ESTATISTICA";39
"1452";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMATICA APLICADA E COMPUTACIONAL";36
"1453";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA APLICADA E ESTATISTICA";36
"1454";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA - UFBA-UFAL";34
"1455";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MODELAGEM MATEMÁTICA";28
"1456";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA APLICADA E COMPUTACIONAL";24
"1457";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA - UFPA - UFAM";20
"1458";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA E ESTATÍSTICA";14
"1459";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"ENSINO DE MATEMÁTICA";12
"1460";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMATICA";8
"1461";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MÉTODOS MATEMÁTICOS EM FINANÇAS";3
"1462";"MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA";"MATEMÁTICA, ESTATÍSTICA E COMPUTAÇÃO APLICADAS À INDÚSTRIA";1
"1463";"MATERIAIS";"CIÊNCIA E ENGENHARIA DE MATERIAIS";313
"1464";"MATERIAIS";"CIÊNCIA DOS MATERIAIS";211
"1465";"MATERIAIS";"MATERIAIS";185
"1466";"MATERIAIS";"CIÊNCIA E TECNOLOGIA DE MATERIAIS";110
"1467";"MATERIAIS";"ENGENHARIA E CIÊNCIA DE MATERIAIS";102
"1468";"MATERIAIS";"CIÊNCIA DE MATERIAIS";93
"1469";"MATERIAIS";"CIÊNCIAS E ENGENHARIA DE MATERIAIS";90
"1470";"MATERIAIS";"PROCESSAMENTO DE MATERIAIS E CATÁLISE";59
"1471";"MATERIAIS";"CIÊNCIA DOS MATERIAS";56
"1472";"MATERIAIS";"ENGENHARIA DE MATERIAIS E NANOTECNOLOGIA";49
"1473";"MATERIAIS";"CIÊNCIAS";39
"1474";"MATERIAIS";"FISICA E QUIMICA DE MATERIAIS";34
"1475";"MATERIAIS";"CIÊNCIA, INOVAÇÃO E MODELAGEM EM MATERIAIS";32
"1476";"MATERIAIS";"TECNOLOGIA DE MATERIAIS E PROCESSOS INDUSTRIAIS";30
"1477";"MATERIAIS";"CIÊNCIAS DOS MATERIAIS";28
"1478";"MATERIAIS";"ENGENHARIA MECÂNICA E TECNOLOGIA DE MATERIAIS";24
"1479";"MATERIAIS";"CIÊNCIAS DE MATERIAIS";23
"1480";"MATERIAIS";"INTERDISCIPLINAR EM BIOCIÊNCIAS APLICADAS";22
"1481";"MATERIAIS";"CIÊNCIAS EXATAS E TECNOLÓGICAS";16
"1482";"MATERIAIS";"ENGENHARIA E CIÊNCIA DOS MATERIAIS";15
"1483";"MEDICINA I";"CIÊNCIAS DA SAÚDE";1901
"1484";"MEDICINA I";"CIÊNCIAS MÉDICAS";912
"1485";"MEDICINA I";"CLÍNICA MÉDICA";706
"1486";"MEDICINA I";"MEDICINA: CIÊNCIAS MÉDICAS";388
"1487";"MEDICINA I";"CARDIOLOGIA";373
"1488";"MEDICINA I";"PESQUISA CLINICA EM DOENÇAS INFECCIOSAS";334
"1489";"MEDICINA I";"CIÊNCIAS DA SAÚDE (CARDIOLOGIA)";296
"1490";"MEDICINA I";"ONCOLOGIA";278
"1491";"MEDICINA I";"CIENCIAS DA SAUDE";276
"1492";"MEDICINA I";"FISIOPATOLOGIA MÉDICA";256
"1493";"MEDICINA I";"CIÊNCIAS APLICADAS À SAÚDE DO ADULTO";242
"1494";"MEDICINA I";"SAÚDE";235
"1495";"MEDICINA I";"CIÊNCIAS DA SAUDE";232
"1496";"MEDICINA I";"MEDICINA E CIÊNCIAS DA SAÚDE.";229
"1497";"MEDICINA I";"CIÊNCIAS PNEUMOLÓGICAS";176
"1498";"MEDICINA I";"MEDICINA (CARDIOLOGIA)";149
"1499";"MEDICINA I";"MEDICINA INTERNA";145
"1500";"MEDICINA I";"NEFROLOGIA";144
"1501";"MEDICINA I";"MEDICINA (ENDOCRINOLOGIA CLÍNICA)";134
"1502";"MEDICINA I";"MEDICINA TRANSLACIONAL";124
"1503";"MEDICINA I";"(MEDICINA) TECNOLOGIA E INTERVENÇÃO EM CARDIOLOGIA";120
"1504";"MEDICINA I";"CUIDADOS INTENSIVOS";108
"1505";"MEDICINA I";"MEDICINA - BIOMEDICINA";106
"1506";"MEDICINA I";"SAÚDE BASEADA EM EVIDÊNCIAS";103
"1507";"MEDICINA I";"CUIDADOS PALIATIVOS";99
"1508";"MEDICINA I";"PNEUMOLOGIA";96
"1509";"MEDICINA I";"FISIOPATOLOGIA EM CLÍNICA MÉDICA";93
"1510";"MEDICINA I";"MEDICINA (NEFROLOGIA)";81
"1511";"MEDICINA I";"MEDICINA E SAÚDE";77
"1512";"MEDICINA I";"MEDICINA (ENDOCRINOLOGIA)";74
"1513";"MEDICINA I";"CIÊNCIAS MÉDICAS: ENDOCRINOLOGIA";72
"1514";"MEDICINA I";"MEDICINA (CLÍNICA MÉDICA)";69
"1515";"MEDICINA I";"SAÚDE E COMPORTAMENTO";67
"1516";"MEDICINA I";"ONCOLOGIA CLÍNICA, CÉLULAS-TRONCO E TERAPIA CELULAR";66
"1517";"MEDICINA I";"FISIOPATOLOGIA CLÍNICA E EXPERIMENTAL";63
"1518";"MEDICINA I";"MEDICINA (PNEUMOLOGIA)";61
"1519";"MEDICINA I";"CIÊNCIAS DA SAÚDE: CARDIOLOGIA E CIÊNCIAS CARDIOVASCULARES";59
"1520";"MEDICINA I";"ENDOCRINOLOGIA";59
"1521";"MEDICINA I";"CIÊNCIAS CARDIOVASCULARES";58
"1522";"MEDICINA I";"CIÊNCIAS EM GASTROENTEROLOGIA E HEPATOLOGIA";56
"1523";"MEDICINA I";"MEDICINA";53
"1524";"MEDICINA I";"MEDICINA (HEPATOLOGIA)";46
"1525";"MEDICINA I";"ONCOLOGIA E CIÊNCIAS MÉDICAS";46
"1526";"MEDICINA I";"MEDICINA MOLECULAR";45
"1527";"MEDICINA I";"GASTROENTEROLOGIA";40
"1528";"MEDICINA I";"MEDICINA E SAÚDE HUMANA";39
"1529";"MEDICINA I";"PROCESSOS DE PESQUISA E INOVAÇÃO EM SAÚDE";34
"1530";"MEDICINA I";"HEMOTERAPIA E BIOTECNOLOGIA";29
"1531";"MEDICINA I";"TECNOLOGIAS E ATENÇÃO À SAÚDE";26
"1532";"MEDICINA I";"CIÊNCIA E TECNOLOGIA EM SAÚDE";24
"1533";"MEDICINA I";"MEDICINA (DERMATOLOGIA)";24
"1534";"MEDICINA I";"NEUROLOGIA E NEUROCIENCIAS CLINICAS";23
"1535";"MEDICINA I";"INTERDISCIPLINAR EM CIÊNCIAS DA SAÚDE";22
"1536";"MEDICINA I";"CIÊNCIAS DAS IMAGENS E FÍSICA MÉDICA";21
"1537";"MEDICINA I";"CIÊNCIAS BIOMÉDICAS";20
"1538";"MEDICINA I";"CIENCIAS MEDICAS";15
"1539";"MEDICINA I";"CIÊNCIAS APLICADAS À SAÚDE";14
"1540";"MEDICINA I";"PESQUISA CLÍNICA";12
"1541";"MEDICINA I";"EDUCAÇÃO EM DIABETES";6
"1542";"MEDICINA I";"CUIDADOS INTENSIVOS E PALIATIVOS";5
"1543";"MEDICINA I";"CIÊNCIAS APLICADAS À ATENÇÃO HOSPITALAR";2
"1544";"MEDICINA II";"CIÊNCIAS DA SAÚDE";1410
"1545";"MEDICINA II";"PATOLOGIA";862
"1546";"MEDICINA II";"MEDICINA TROPICAL";741
"1547";"MEDICINA II";"SAÚDE DA CRIANÇA E DO ADOLESCENTE";495
"1548";"MEDICINA II";"NEUROLOGIA";336
"1549";"MEDICINA II";"MEDICINA TROPICAL E SAÚDE PÚBLICA";272
"1550";"MEDICINA II";"DOENÇAS INFECCIOSAS E PARASITÁRIAS";247
"1551";"MEDICINA II";"SAÚDE INTEGRAL";238
"1552";"MEDICINA II";"BIOTECNOLOGIA EM SAÚDE E MEDICINA INVESTIGATIVA";206
"1553";"MEDICINA II";"SAUDE DO ADULTO E DA CRIANCA";192
"1554";"MEDICINA II";"MEDICINA PEDIATRIA E SAUDE DA CRIANÇA";165
"1555";"MEDICINA II";"PATOLOGIA HUMANA";157
"1556";"MEDICINA II";"CIÊNCIAS";155
"1557";"MEDICINA II";"INFECTOLOGIA E MEDICINA TROPICAL";130
"1558";"MEDICINA II";"CIÊNCIAS DA SAÚDE APLICADAS À REUMATOLOGIA";125
"1559";"MEDICINA II";"DOENÇAS TROPICAIS";123
"1560";"MEDICINA II";"CIÊNCIAS DA SAUDE";118
"1561";"MEDICINA II";"DOENÇAS INFECCIOSAS";116
"1562";"MEDICINA II";"PSIQUIATRIA E PSICOLOGIA MÉDICA";112
"1563";"MEDICINA II";"MEDICINA (NEUROLOGIA)";106
"1564";"MEDICINA II";"PSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO";106
"1565";"MEDICINA II";"ALERGIA E IMUNOPATOLOGIA";92
"1566";"MEDICINA II";"PESQUISA APLICADA À SAÚDE DA CRIANÇA E DA MULHER";89
"1567";"MEDICINA II";"MEDICINA TROPICAL E INFECTOLOGIA";86
"1568";"MEDICINA II";"PESQUISA CLÍNICA";81
"1569";"MEDICINA II";"NEUROPSIQUIATRIA E CIÊNCIAS DO COMPORTAMENTO";79
"1570";"MEDICINA II";"SAÚDE E SOCIEDADE";76
"1571";"MEDICINA II";"INFECTOLOGIA";74
"1572";"MEDICINA II";"NEUROLOGIA - NEUROCIÊNCIAS";72
"1573";"MEDICINA II";"BIOTECNOLOGIA APLICADA A SAÚDE DA CRIANÇA E DO ADOLESCENTE";70
"1574";"MEDICINA II";"MEDICINA (SAÚDE MENTAL)";68
"1575";"MEDICINA II";"SAÚDE NA AMAZÔNIA";66
"1576";"MEDICINA II";"PATOLOGIA EXPERIMENTAL";64
"1577";"MEDICINA II";"MEDICINA (RADIOLOGIA)";63
"1578";"MEDICINA II";"PSICOBIOLOGIA";54
"1579";"MEDICINA II";"PSIQUIATRIA";54
"1580";"MEDICINA II";"MEDICINA (PEDIATRIA)";50
"1581";"MEDICINA II";"BIOCIÊNCIAS APLICADAS À SAÚDE";43
"1582";"MEDICINA II";"MEDICINA (ANATOMIA PATOLÓGICA)";42
"1583";"MEDICINA II";"MEDICINA (DOENÇAS INFECCIOSAS E PARASITÁRIAS)";42
"1584";"MEDICINA II";"RADIOLOGIA";40
"1585";"MEDICINA II";"PEDIATRIA E CIÊNCIAS APLICADAS À PEDIATRIA";38
"1586";"MEDICINA II";"SAÚDE MATERNO-INFANTIL";33
"1587";"MEDICINA II";"HEMATOLOGIA";32
"1588";"MEDICINA II";"SAUDE, MEDICINA LABORATORIAL E TECNOLOGIA FORENSE";29
"1589";"MEDICINA II";"CIÊNCIAS (FISIOPATOLOGIA EXPERIMENTAL)";28
"1590";"MEDICINA II";"FÍSICA APLICADA À MEDICINA E BIOLOGIA";28
"1591";"MEDICINA II";"CIÊNCIAS DA SAÚDE NA AMAZÔNIA OCIDENTAL";24
"1592";"MEDICINA II";"ENSINO EM SAÚDE";23
"1593";"MEDICINA II";"MEDICINA (RADIOLOGIA CLÍNICA)";20
"1594";"MEDICINA II";"SAÚDE DA MULHER E DA CRIANÇA";20
"1595";"MEDICINA II";"GENÉTICA APLICADA À MEDICINA";18
"1596";"MEDICINA II";"MEDICINA (HEMATOLOGIA)";18
"1597";"MEDICINA II";"SAÚDE E MEIO AMBIENTE";18
"1598";"MEDICINA II";"TECNOLOGIAS EM SAÚDE";18
"1599";"MEDICINA II";"PEDIATRIA: ATENÇÃO A SAÚDE DA CRIANÇA E DO ADOLESCENTE";17
"1600";"MEDICINA II";"CIÊNCIAS DA SAÚDE E DA VIDA";16
"1601";"MEDICINA II";"INFECÇÃO HIV/AIDS E HEPATITES VIRAIS";16
"1602";"MEDICINA II";"BIOFOTÔNICA APLICADA ÀS CIÊNCIAS DA SAÚDE";15
"1603";"MEDICINA II";"PSIQUIATRIA E SAÚDE MENTAL";15
"1604";"MEDICINA II";"PREVENÇÃO E ASSISTÊNCIA A USUÁRIOS DE ÁLCOOL E OUTRAS DROGAS";12
"1605";"MEDICINA II";"PROGRAMA DE PÓS-GRADUAÇÃO EM SAÚDE PERINATAL";10
"1606";"MEDICINA II";"FISIOPATOLOGIA CLÍNICA E LABORATORIAL";7
"1607";"MEDICINA II";"PROGRAMA DE PÓS GRADUAÇÃO EM FÍSICA MÉDICA";1
"1608";"MEDICINA III";"TOCOGINECOLOGIA";340
"1609";"MEDICINA III";"MEDICINA (CLÍNICA CIRÚRGICA)";269
"1610";"MEDICINA III";"OFTALMOLOGIA E CIÊNCIAS VISUAIS";243
"1611";"MEDICINA III";"ORTOPEDIA E TRAUMATOLOGIA";240
"1612";"MEDICINA III";"ANESTESIOLOGIA";217
"1613";"MEDICINA III";"CIÊNCIAS EM GASTROENTEROLOGIA";169
"1614";"MEDICINA III";"CIÊNCIAS DA CIRURGIA";152
"1615";"MEDICINA III";"MEDICINA: CIÊNCIAS CIRÚRGICAS";147
"1616";"MEDICINA III";"CIÊNCIAS APLICADAS À CIRURGIA E À OFTALMOLOGIA";139
"1617";"MEDICINA III";"MEDICINA (GINECOLOGIA)";132
"1618";"MEDICINA III";"MEDICINA (OBSTETRÍCIA E GINECOLOGIA)";118
"1619";"MEDICINA III";"PESQUISA EM CIRURGIA";118
"1620";"MEDICINA III";"CIÊNCIAS MÉDICO-CIRÚRGICAS";111
"1621";"MEDICINA III";"CIÊNCIAS APLICADAS À SAÚDE";104
"1622";"MEDICINA III";"BASES GERAIS DA CIRURGIA";103
"1623";"MEDICINA III";"CIRURGIA";95
"1624";"MEDICINA III";"OFTALMOLOGIA";92
"1625";"MEDICINA III";"CIRURGIA TRANSLACIONAL";90
"1626";"MEDICINA III";"PRINCÍPIOS DA CIRURGIA";85
"1627";"MEDICINA III";"CIÊNCIA CIRÚRGICA INTERDISCIPLINAR";84
"1628";"MEDICINA III";"SAÚDE DA MULHER";81
"1629";"MEDICINA III";"UROLOGIA";78
"1630";"MEDICINA III";"CIÊNCIAS DA SAÚDE: GINECOLOGIA E OBSTETRÍCIA";76
"1631";"MEDICINA III";"MEDICINA (CIRURGIA TORÁCICA E CARDIOVASCULAR)";75
"1632";"MEDICINA III";"CIÊNCIAS DA SAÚDE APLICADAS AO APARELHO LOCOMOTOR";69
"1633";"MEDICINA III";"GINECOLOGIA E OBSTETRÍCIA";69
"1634";"MEDICINA III";"MEDICINA (OBSTETRÍCIA)";50
"1635";"MEDICINA III";"FISIOPATOLOGIA E CIÊNCIAS CIRÚRGICAS";48
"1636";"MEDICINA III";"OFTALMOLOGIA OTORRINOLARINGOLOGIA E CIR. DE CABEÇA E PESCOÇO";46
"1637";"MEDICINA III";"CIÊNCIAS, TECNOLOGIA E GESTÃO APLICADAS À REGENERAÇÃO TECIDUAL";40
"1638";"MEDICINA III";"GINECOLOGIA, OBSTETRÍCIA E MASTOLOGIA";40
"1639";"MEDICINA III";"MEDICINA (OTORRINOLARINGOLOGIA)";38
"1640";"MEDICINA III";"CIÊNCIAS CIRÚRGICAS";37
"1641";"MEDICINA III";"MESTRADO PROFISSIONAL EM CIRURGIA";35
"1642";"MEDICINA III";"MEDICINA (UROLOGIA)";34
"1643";"MEDICINA III";"CIRURGIA E PESQUISA EXPERIMENTAL";31
"1644";"MEDICINA III";"MEDICINA";23
"1645";"MEDICINA III";"OTORRINOLARINGOLOGIA";22
"1646";"MEDICINA III";"TECNOLOGIA MINIMAMENTE INVASIVA E SIMULAÇÃO NA ÁREA DE SAÚDE";16
"1647";"MEDICINA III";"CIÊNCIAS APLICADAS EM SAÚDE";15
"1648";"MEDICINA III";"TRANSPLANTES";1
"1649";"MEDICINA VETERINÁRIA";"CIÊNCIA ANIMAL";1462
"1650";"MEDICINA VETERINÁRIA";"CIÊNCIAS VETERINÁRIAS";650
"1651";"MEDICINA VETERINÁRIA";"MEDICINA VETERINÁRIA";544
"1652";"MEDICINA VETERINÁRIA";"MEDICINA VETERINÁRIA ( CLÍNICA E REPRODUÇÃO ANIMAL)";338
"1653";"MEDICINA VETERINÁRIA";"BIOCIÊNCIA ANIMAL";268
"1654";"MEDICINA VETERINÁRIA";"CIÊNCIA ANIMAL NOS TRÓPICOS";202
"1655";"MEDICINA VETERINÁRIA";"VETERINÁRIA";124
"1656";"MEDICINA VETERINÁRIA";"CIÊNCIA ANIMAL COM ÊNFASE EM PRODUTOS BIOATIVOS";113
"1657";"MEDICINA VETERINÁRIA";"MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL)";109
"1658";"MEDICINA VETERINÁRIA";"CIÊNCIA ANIMAL TROPICAL";104
"1659";"MEDICINA VETERINÁRIA";"PATOLOGIA AMBIENTAL E EXPERIMENTAL";98
"1660";"MEDICINA VETERINÁRIA";"CLÍNICA CIRÚRGICA VETERINÁRIA";95
"1661";"MEDICINA VETERINÁRIA";"CIÊNCIAS VETERINÁRIAS NO SEMIÁRIDO";70
"1662";"MEDICINA VETERINÁRIA";"BIOTECNOLOGIA ANIMAL";67
"1663";"MEDICINA VETERINÁRIA";"EPIDEMIOLOGIA EXPERIMENTAL APLICADA ÀS ZOONOSES";63
"1664";"MEDICINA VETERINÁRIA";"MEDICINA ANIMAL: EQÜINOS";63
"1665";"MEDICINA VETERINÁRIA";"REPRODUÇÃO, SANIDADE E BEM-ESTAR ANIMAL";58
"1666";"MEDICINA VETERINÁRIA";"CIÊNCIAS ANIMAIS";55
"1667";"MEDICINA VETERINÁRIA";"CLÍNICAS VETERINÁRIAS";50
"1668";"MEDICINA VETERINÁRIA";"REPRODUÇÃO ANIMAL";50
"1669";"MEDICINA VETERINÁRIA";"SAÚDE ANIMAL";49
"1670";"MEDICINA VETERINÁRIA";"SAÚDE E PRODUÇÃO DE RUMINANTES";47
"1671";"MEDICINA VETERINÁRIA";"SAÚDE ANIMAL NA AMAZÔNIA";43
"1672";"MEDICINA VETERINÁRIA";"BIOEXPERIMENTAÇÃO";39
"1673";"MEDICINA VETERINÁRIA";"ANATOMIA DOS ANIMAIS DOMÉSTICOS E SILVESTRES";38
"1674";"MEDICINA VETERINÁRIA";"CIRURGIA VETERINÁRIA";38
"1675";"MEDICINA VETERINÁRIA";"SANIDADE E REPRODUÇÃO DE RUMINANTES";38
"1676";"MEDICINA VETERINÁRIA";"SAÚDE E PRODUÇÃO ANIMAL NA AMAZÔNIA";37
"1677";"MEDICINA VETERINÁRIA";"DEFESA SANITÁRIA ANIMAL";30
"1678";"MEDICINA VETERINÁRIA";"CLÍNICA VETERINÁRIA";28
"1679";"MEDICINA VETERINÁRIA";"SANIDADE ANIMAL E SAÚDE PÚBLICA NOS TRÓPICOS";25
"1680";"MEDICINA VETERINÁRIA";"MEDICINA VETERINÁRIA (PATOLOGIA E CIÊNCIAS CLÍNICAS)";22
"1681";"MEDICINA VETERINÁRIA";"PATOLOGIA EXPERIMENTAL E COMPARADA";22
"1682";"MEDICINA VETERINÁRIA";"HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL";21
"1683";"MEDICINA VETERINÁRIA";"SAÚDE E BEM ESTAR ANIMAL";21
"1684";"MEDICINA VETERINÁRIA";"SANIDADE E PRODUÇÃO ANIMAL NOS TRÓPICOS";20
"1685";"MEDICINA VETERINÁRIA";"CIENCIA ANIMAL";16
"1686";"MEDICINA VETERINÁRIA";"PRODUÇÃO SUSTENTÁVEL E SAÚDE ANIMAL";16
"1687";"MEDICINA VETERINÁRIA";"PRODUÇÃO E SANIDADE ANIMAL";14
"1688";"MEDICINA VETERINÁRIA";"ANIMAIS SELVAGENS";13
"1689";"MEDICINA VETERINÁRIA";"SANIDADE E PRODUÇÃO ANIMAL SUSTENTÁVEL NA AMAZÔNIA OCIDENTAL";8
"1690";"MEDICINA VETERINÁRIA";"ALIMENTOS DE ORIGEM ANIMAL";6
"1691";"MEDICINA VETERINÁRIA";"INOVAÇÃO E TECNOLOGIA INTEGRADAS À MEDICINA VETERINÁRIA PARA O DESENVOLVIMENTO REGIONAL";2
"1692";"MEDICINA VETERINÁRIA";"CIÊNCIA EM ANIMAIS DE LABORATÓRIO";1
"1693";"NUTRIÇÃO";"NUTRIÇÃO";387
"1694";"NUTRIÇÃO";"NUTRIÇÃO E SAÚDE";329
"1695";"NUTRIÇÃO";"ALIMENTOS, NUTRIÇÃO E SAÚDE";142
"1696";"NUTRIÇÃO";"CIÊNCIAS DA NUTRIÇÃO";86
"1697";"NUTRIÇÃO";"CIÊNCIAS DA NUTRIÇÃO E DO ESPORTE E METABOLISMO";82
"1698";"NUTRIÇÃO";"NUTRIÇÃO E ALIMENTOS";77
"1699";"NUTRIÇÃO";"CIÊNCIA DA NUTRIÇÃO";76
"1700";"NUTRIÇÃO";"SAÚDE E NUTRIÇÃO";64
"1701";"NUTRIÇÃO";"NUTRIÇÃO, ALIMENTOS E METABOLISMO";52
"1702";"NUTRIÇÃO";"ALIMENTAÇÃO, NUTRIÇÃO E SAÚDE";43
"1703";"NUTRIÇÃO";"PROGRAMA DE PÓS-GRADUAÇÃO EM ALIMENTAÇÃO E NUTRIÇÃO";43
"1704";"NUTRIÇÃO";"NUTRIÇÃO, ATIVIDADE FÍSICA E PLASTICIDADE FENOTÍPICA";31
"1705";"NUTRIÇÃO";"NUTRIÇÃO HUMANA";23
"1706";"NUTRIÇÃO";"NUTRIÇÃO CLÍNICA";21
"1707";"NUTRIÇÃO";"NUTRIÇÃO DO NASCIMENTO À ADOLESCÊNCIA";19
"1708";"NUTRIÇÃO";"NUTRIÇÃO HUMANA APLICADA";11
"1709";"ODONTOLOGIA";"ODONTOLOGIA";2898
"1710";"ODONTOLOGIA";"CLÍNICA ODONTOLÓGICA";300
"1711";"ODONTOLOGIA";"CIÊNCIAS ODONTOLÓGICAS";177
"1712";"ODONTOLOGIA";"SAÚDE COLETIVA";167
"1713";"ODONTOLOGIA";"CIÊNCIAS ODONTOLÓGICAS APLICADAS";117
"1714";"ODONTOLOGIA";"BIOLOGIA ORAL";92
"1715";"ODONTOLOGIA";"ODONTOLOGIA (PERIODONTIA)";82
"1716";"ODONTOLOGIA";"ODONTOLOGIA RESTAURADORA";82
"1717";"ODONTOLOGIA";"BIOLOGIA BUCO-DENTAL";81
"1718";"ODONTOLOGIA";"PATOLOGIA ORAL";78
"1719";"ODONTOLOGIA";"CIÊNCIAS ODONTOLÓGICAS INTEGRADAS";74
"1720";"ODONTOLOGIA";"ODONTOLOGIA PREVENTIVA E SOCIAL";73
"1721";"ODONTOLOGIA";"ODONTOLOGIA E SAUDE";61
"1722";"ODONTOLOGIA";"ODONTOLOGIA (REABILITAÇÃO ORAL)";58
"1723";"ODONTOLOGIA";"CLINICA ODONTOLÓGICA";54
"1724";"ODONTOLOGIA";"ESTOMATOPATOLOGIA";54
"1725";"ODONTOLOGIA";"ODONTOLOGIA CLÍNICA";44
"1726";"ODONTOLOGIA";"MATERIAIS DENTÁRIOS";36
"1727";"ODONTOLOGIA";"ODONTOLOGIA (ENDODONTIA)";34
"1728";"ODONTOLOGIA";"ODONTOLOGIA EM SAÚDE PÚBLICA";33
"1729";"ODONTOLOGIA";"REABILITAÇÃO ORAL";25
"1730";"ODONTOLOGIA";"ODONTOPEDIATRIA";24
"1731";"ODONTOLOGIA";"PESQUISA EM SAÚDE";22
"1732";"ODONTOLOGIA";"BIOPATOLOGIA BUCAL";20
"1733";"ODONTOLOGIA";"BIOMATERIAIS";19
"1734";"ODONTOLOGIA";"ODONTOLOGIA (DENTÍSTICA)";18
"1735";"ODONTOLOGIA";"ODONTOLOGIA EM SAÚDE COLETIVA";18
"1736";"ODONTOLOGIA";"CIÊNCIA ODONTOLOGICA";17
"1737";"ODONTOLOGIA";"RADIOLOGIA ODONTOLÓGICA";17
"1738";"ODONTOLOGIA";"ODONTOLOGIA(BIOMATERIAIS E BIOLOGIA ORAL)";11
"1739";"ODONTOLOGIA";"ODONTOLOGIA (DIAGNÓSTICO BUCAL)";9
"1740";"ODONTOLOGIA";"ODONTOLOGIA INTEGRADA";8
"1741";"ODONTOLOGIA";"CIÊNCIA E TECNOLOGIA APLICADA À ODONTOLOGIA";4
"1742";"ODONTOLOGIA";"ODONTOLOGIA (PATOLOGIA E ESTOMATOLOGIA BASICA E APLICADA)";4
"1743";"ODONTOLOGIA";"ORTODONTIA";4
"1744";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"DESENVOLVIMENTO REGIONAL";282
"1745";"PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA";"PLANEJAMENTO URBANO E REGIONAL";163
