"";"CD_PROGRAMA_IES";"ID_PROJETO";"DFPP";"QMP";"DFCP"
"29959";"32002017019P0";330431;1;1;1
"29960";"32002017019P0";367317;1;1;1
"29961";"32002017019P0";367814;2;2;1
"29962";"32002017019P0";367820;1;1;1
"29963";"32002017019P0";367831;1;2;0,5
"29964";"32002017019P0";368277;1;1;1
"29965";"32002017019P0";375570;1;2;0,5
"29966";"32002017019P0";375624;1;1;1
"29967";"32002017019P0";375635;1;1;1
"29968";"32002017019P0";376139;1;1;1
"29969";"32002017019P0";376142;1;1;1
"29970";"32002017019P0";376570;1;1;1
"29971";"32002017019P0";376635;1;1;1
"29972";"32002017019P0";399187;2;3;0,666666666666667
"29973";"32002017019P0";399226;1;1;1
"29974";"32002017019P0";402546;1;1;1
"29975";"32002017019P0";403428;1;1;1
"29976";"32002017019P0";405048;1;1;1
"29977";"32002017019P0";405059;1;1;1
"29978";"32002017019P0";405062;1;1;1
"29979";"32002017019P0";405711;1;1;1
"29980";"32002017019P0";406212;1;1;1
"29981";"32002017019P0";406888;1;1;1
"29982";"32002017019P0";407029;1;1;1
"29983";"32002017019P0";408301;1;1;1
"29984";"32002017019P0";408368;1;1;1
"29985";"32002017019P0";408439;1;1;1
"29986";"32002017019P0";408452;1;1;1
"29987";"32002017019P0";408498;1;1;1
"29988";"32002017019P0";408704;1;1;1
"29989";"32002017019P0";408723;1;1;1
"29990";"32002017019P0";409345;1;1;1
"29991";"32002017019P0";411417;1;1;1
"29992";"32002017019P0";411541;1;1;1
"29993";"32002017021P4";338221;2;3;0,666666666666667
"29994";"32002017021P4";338237;2;4;0,5
"29995";"32002017022P0";246327;1;1;1
"29996";"32002017022P0";262874;1;2;0,5
"29997";"32002017022P0";325981;1;2;0,5
"29998";"32002017022P0";326000;1;2;0,5
"29999";"32002017022P0";356045;1;1;1
"30000";"32002017022P0";356049;1;1;1
"30001";"32002017022P0";356068;1;1;1
"30002";"32002017022P0";356084;1;2;0,5
"30003";"32002017022P0";356099;1;1;1
"30004";"32002017022P0";356120;1;2;0,5
"30005";"32002017022P0";356121;1;1;1
"30006";"32002017022P0";356139;1;1;1
"30007";"32002017022P0";356155;1;1;1
"30008";"32002017022P0";356158;2;2;1
"30009";"32002017022P0";356162;1;1;1
"30010";"32002017022P0";356190;1;2;0,5
"30011";"32002017022P0";356191;1;2;0,5
"30012";"32002017022P0";384219;1;1;1
"30013";"32002017022P0";385039;1;1;1
"30014";"32002017022P0";385550;1;1;1
"30015";"32002017022P0";386675;1;2;0,5
"30016";"32002017022P0";386677;1;2;0,5
"30017";"32002017022P0";386726;1;1;1
"30018";"32002017022P0";386729;1;2;0,5
"30019";"32002017022P0";386743;1;2;0,5
"30020";"32002017022P0";386767;1;2;0,5
"30021";"32002017022P0";386783;1;2;0,5
"30022";"32002017022P0";386784;1;1;1
"30023";"32002017022P0";386874;1;1;1
"30024";"32002017022P0";386898;1;2;0,5
"30025";"32002017022P0";389577;1;2;0,5
"30026";"32002017022P0";390108;1;1;1
"30027";"32002017022P0";390183;1;1;1
"30028";"32002017022P0";390184;2;2;1
"30029";"32002017022P0";390185;2;2;1
"30030";"32002017022P0";390186;1;2;0,5
"30031";"32002017022P0";390188;1;1;1
"30032";"32002017022P0";390205;1;2;0,5
"30033";"32002017022P0";408265;1;1;1
"30034";"32002017022P0";408292;1;1;1
"30035";"32002017022P0";408293;1;1;1
"30036";"32002017022P0";408295;1;1;1
"30037";"32002017022P0";408297;1;1;1
"30038";"32002017022P0";408420;1;1;1
"30039";"32002017022P0";408443;1;1;1
"30040";"32002017022P0";410078;1;1;1
"30041";"32002017022P0";412177;1;2;0,5
"30042";"32002017022P0";412180;2;2;1
"30043";"32002017022P0";412182;1;3;0,333333333333333
"30044";"32002017023P7";286143;5;5;1
"30045";"32002017023P7";369145;1;1;1
"30046";"32002017023P7";369146;3;3;1
"30047";"32002017023P7";369176;1;1;1
"30048";"32002017023P7";369198;3;3;1
"30049";"32002017023P7";369235;3;7;0,428571428571429
"30050";"32002017023P7";369240;3;7;0,428571428571429
"30051";"32002017023P7";369254;3;7;0,428571428571429
"30052";"32002017023P7";369278;6;9;0,666666666666667
"30053";"32002017023P7";369312;2;2;1
"30054";"32002017023P7";394888;1;1;1
"30055";"32002017023P7";395920;1;1;1
"30056";"32002017023P7";401395;1;1;1
"30057";"32002017023P7";401432;2;2;1
"30058";"32002017023P7";401437;3;3;1
"30059";"32002017023P7";401466;1;1;1
"30060";"32002017023P7";401480;2;2;1
"30061";"32002017023P7";401504;1;1;1
"30062";"32002017023P7";401507;1;1;1
"30063";"32002017023P7";401529;2;2;1
"30064";"32002017023P7";401536;3;3;1
"30065";"32002017023P7";401545;3;3;1
"30066";"32002017023P7";401556;1;1;1
"30067";"32002017023P7";401682;2;2;1
"30068";"32002017023P7";401732;1;1;1
"30069";"32002017023P7";401801;2;2;1
"30070";"32002017023P7";401805;3;3;1
"30071";"32002017023P7";401806;2;2;1
"30072";"32002017023P7";401821;2;3;0,666666666666667
"30073";"32002017023P7";401827;2;2;1
"30074";"32002017023P7";401832;2;3;0,666666666666667
"30075";"32002017023P7";401837;3;3;1
"30076";"32002017023P7";401838;2;2;1
"30077";"32002017023P7";401890;2;4;0,5
"30078";"32002017023P7";402268;3;3;1
"30079";"32002017023P7";402295;2;2;1
"30080";"32002017023P7";423421;2;2;1
"30081";"32002017024P3";301011;1;1;1
"30082";"32002017024P3";301225;1;1;1
"30083";"32002017024P3";301226;1;1;1
"30084";"32002017024P3";301295;1;2;0,5
"30085";"32002017024P3";301310;1;1;1
"30086";"32002017024P3";301311;1;1;1
"30087";"32002017024P3";301313;1;3;0,333333333333333
"30088";"32002017024P3";301327;1;1;1
"30089";"32002017024P3";301328;1;2;0,5
"30090";"32002017024P3";310037;1;2;0,5
"30091";"32002017024P3";310528;1;3;0,333333333333333
"30092";"32002017024P3";310529;1;4;0,25
"30093";"32002017024P3";315936;2;3;0,666666666666667
"30094";"32002017024P3";320664;2;3;0,666666666666667
"30095";"32002017024P3";343262;2;4;0,5
"30096";"32002017024P3";343276;2;4;0,5
"30097";"32002017024P3";351152;1;2;0,5
"30098";"32002017024P3";351705;1;2;0,5
"30099";"32002017024P3";355925;1;2;0,5
"30100";"32002017024P3";355938;3;4;0,75
"30101";"32002017024P3";355942;1;2;0,5
"30102";"32002017024P3";355952;2;5;0,4
"30103";"32002017024P3";360867;1;2;0,5
"30104";"32002017024P3";360898;3;3;1
"30105";"32002017024P3";360899;1;1;1
"30106";"32002017024P3";363634;1;2;0,5
"30107";"32002017024P3";384794;2;2;1
"30108";"32002017024P3";386180;1;2;0,5
"30109";"32002017024P3";386210;1;2;0,5
"30110";"32002017024P3";386386;2;3;0,666666666666667
"30111";"32002017024P3";386406;1;1;1
"30112";"32002017024P3";386408;1;1;1
"30113";"32002017024P3";386653;1;1;1
"30114";"32002017024P3";386654;1;1;1
"30115";"32002017024P3";386993;1;1;1
"30116";"32002017024P3";391053;1;2;0,5
"30117";"32002017024P3";391054;1;1;1
"30118";"32002017024P3";391057;1;2;0,5
"30119";"32002017024P3";391059;1;1;1
"30120";"32002017024P3";391060;1;1;1
"30121";"32002017024P3";391075;1;2;0,5
"30122";"32002017024P3";391077;1;4;0,25
"30123";"32002017024P3";405277;3;3;1
"30124";"32002017025P0";256510;2;2;1
"30125";"32002017025P0";256541;2;3;0,666666666666667
"30126";"32002017025P0";256545;2;2;1
"30127";"32002017025P0";256558;2;4;0,5
"30128";"32002017025P0";256560;2;2;1
"30129";"32002017025P0";256562;2;2;1
"30130";"32002017025P0";256568;2;5;0,4
"30131";"32002017025P0";256580;1;1;1
"30132";"32002017025P0";256583;3;5;0,6
"30133";"32002017025P0";256586;2;4;0,5
"30134";"32002017025P0";256683;2;4;0,5
"30135";"32002017025P0";310573;1;3;0,333333333333333
"30136";"32002017025P0";313282;1;1;1
"30137";"32002017025P0";313311;1;4;0,25
"30138";"32002017025P0";313313;2;3;0,666666666666667
"30139";"32002017025P0";313314;1;2;0,5
"30140";"32002017025P0";313321;2;3;0,666666666666667
"30141";"32002017025P0";326544;2;3;0,666666666666667
"30142";"32002017025P0";326841;1;2;0,5
"30143";"32002017025P0";338492;2;2;1
"30144";"32002017025P0";362016;1;1;1
"30145";"32002017025P0";364456;1;1;1
"30146";"32002017025P0";364639;1;1;1
"30147";"32002017025P0";364650;1;2;0,5
"30148";"32002017025P0";408070;1;1;1
"30149";"32002017025P0";408152;2;5;0,4
"30150";"32002017025P0";415193;1;1;1
"30151";"32002017025P0";415217;1;2;0,5
"30152";"32002017025P0";415267;2;4;0,5
"30153";"32002017025P0";415273;1;1;1
"30154";"32002017025P0";419141;1;2;0,5
"30155";"32002017025P0";419161;2;2;1
"30156";"32002017027P2";253221;1;1;1
"30157";"32002017027P2";257893;2;2;1
"30158";"32002017027P2";257894;2;2;1
"30159";"32002017027P2";301850;1;1;1
"30160";"32002017027P2";301851;2;2;1
"30161";"32002017027P2";301853;2;2;1
"30162";"32002017027P2";301868;2;2;1
"30163";"32002017027P2";308950;4;4;1
"30164";"32002017027P2";308951;1;1;1
"30165";"32002017027P2";316212;2;2;1
"30166";"32002017027P2";316390;3;3;1
"30167";"32002017027P2";351059;1;1;1
"30168";"32002017027P2";358384;2;2;1
"30169";"32002017027P2";358385;1;1;1
"30170";"32002017027P2";358386;1;1;1
"30171";"32002017027P2";358403;1;1;1
"30172";"32002017027P2";358414;3;3;1
"30173";"32002017027P2";390317;1;1;1
"30174";"32002017027P2";390440;1;1;1
"30175";"32002017028P9";145224;1;1;1
"30176";"32002017028P9";145256;1;1;1
"30177";"32002017028P9";253655;2;2;1
"30178";"32002017028P9";302478;1;1;1
"30179";"32002017028P9";303106;3;3;1
"30180";"32002017028P9";351801;1;1;1
"30181";"32002017029P5";272236;1;1;1
"30182";"32002017029P5";272257;1;1;1
"30183";"32002017029P5";272293;1;2;0,5
"30184";"32002017029P5";272307;2;2;1
"30185";"32002017029P5";272312;2;2;1
"30186";"32002017029P5";272592;1;1;1
"30187";"32002017029P5";272598;1;1;1
"30188";"32002017029P5";272672;1;1;1
"30189";"32002017029P5";313161;1;1;1
"30190";"32002017029P5";313168;2;2;1
"30191";"32002017029P5";313189;1;1;1
"30192";"32002017029P5";313205;1;1;1
"30193";"32002017029P5";313256;2;2;1
"30194";"32002017029P5";315382;1;1;1
"30195";"32002017029P5";315393;1;1;1
"30196";"32002017029P5";315493;1;2;0,5
"30197";"32002017029P5";316011;1;1;1
"30198";"32002017029P5";316031;1;2;0,5
"30199";"32002017029P5";316430;3;3;1
"30200";"32002017029P5";316874;2;2;1
"30201";"32002017029P5";316883;1;1;1
"30202";"32002017029P5";316886;1;2;0,5
"30203";"32002017029P5";316894;1;1;1
"30204";"32002017029P5";316977;1;1;1
"30205";"32002017029P5";316994;1;1;1
"30206";"32002017029P5";317028;1;1;1
"30207";"32002017029P5";317061;1;1;1
"30208";"32002017029P5";317075;1;1;1
"30209";"32002017029P5";317109;1;1;1
"30210";"32002017029P5";317118;2;3;0,666666666666667
"30211";"32002017029P5";317135;1;4;0,25
"30212";"32002017029P5";317149;2;2;1
"30213";"32002017029P5";317161;1;1;1
"30214";"32002017029P5";317180;1;2;0,5
"30215";"32002017029P5";317882;1;1;1
"30216";"32002017029P5";363633;2;2;1
"30217";"32002017029P5";363656;1;1;1
"30218";"32002017029P5";363696;1;1;1
"30219";"32002017029P5";363713;1;1;1
"30220";"32002017029P5";363722;3;3;1
"30221";"32002017029P5";363752;3;3;1
"30222";"32002017029P5";363757;1;2;0,5
"30223";"32002017029P5";363778;2;2;1
"30224";"32002017029P5";364091;1;1;1
"30225";"32002017029P5";364104;3;3;1
"30226";"32002017029P5";364110;4;4;1
"30227";"32002017029P5";364114;1;2;0,5
"30228";"32002017029P5";364120;2;2;1
"30229";"32002017029P5";364123;1;1;1
"30230";"32002017029P5";364189;1;1;1
"30231";"32002017029P5";364192;1;1;1
"30232";"32002017029P5";364196;1;1;1
"30233";"32002017029P5";364223;1;1;1
"30234";"32002017029P5";364404;1;1;1
"30235";"32002017029P5";364416;2;2;1
"30236";"32002017029P5";364419;2;2;1
"30237";"32002017029P5";364430;2;2;1
"30238";"32002017029P5";364437;1;2;0,5
"30239";"32002017029P5";380182;1;1;1
"30240";"32002017029P5";380213;1;1;1
"30241";"32002017029P5";380216;1;1;1
"30242";"32002017029P5";399488;2;2;1
"30243";"32002017029P5";399755;1;1;1
"30244";"32002017029P5";400989;1;1;1
"30245";"32002017029P5";401006;1;1;1
"30246";"32002017029P5";401010;1;1;1
"30247";"32002017029P5";401022;1;1;1
"30248";"32002017029P5";401054;3;3;1
"30249";"32002017029P5";401056;1;1;1
"30250";"32002017029P5";401073;2;2;1
"30251";"32002017029P5";401084;1;1;1
"30252";"32002017029P5";401364;1;1;1
"30253";"32002017029P5";401567;1;1;1
"30254";"32002017029P5";401596;1;1;1
"30255";"32002017029P5";401602;2;2;1
"30256";"32002017029P5";401614;2;2;1
"30257";"32002017029P5";401618;1;2;0,5
"30258";"32002017029P5";401634;2;2;1
"30259";"32002017029P5";401640;1;1;1
"30260";"32002017029P5";401662;2;2;1
"30261";"32002017029P5";401675;1;1;1
"30262";"32002017029P5";401698;3;3;1
"30263";"32002017029P5";401700;1;1;1
"30264";"32002017029P5";401715;1;1;1
"30265";"32002017029P5";401718;1;1;1
"30266";"32002017029P5";403381;1;2;0,5
"30267";"32002017029P5";405737;1;1;1
"30268";"32002017029P5";405743;1;1;1
"30269";"32002017029P5";405751;2;3;0,666666666666667
"30270";"32002017029P5";405774;1;1;1
"30271";"32002017029P5";405800;3;3;1
"30272";"32002017029P5";405900;1;1;1
"30273";"32002017029P5";405906;1;1;1
"30274";"32002017029P5";405908;1;1;1
"30275";"32002017029P5";405911;1;1;1
"30276";"32002017029P5";405931;2;2;1
"30277";"32002017029P5";405935;1;1;1
"30278";"32002017029P5";405936;1;1;1
"30279";"32002017029P5";405943;1;1;1
"30280";"32002017029P5";405946;2;3;0,666666666666667
"30281";"32002017029P5";405972;1;1;1
"30282";"32002017029P5";405973;1;1;1
"30283";"32002017029P5";411259;1;1;1
"30284";"32002017029P5";411261;1;1;1
"30285";"32002017029P5";411277;4;4;1
"30286";"32002017029P5";411287;2;2;1
"30287";"32002017029P5";411290;2;2;1
"30288";"32002017029P5";411302;2;2;1
"30289";"32002017030P3";336153;2;2;1
"30290";"32002017030P3";363241;4;6;0,666666666666667
"30291";"32002017030P3";363572;4;5;0,8
"30292";"32002017030P3";363602;4;5;0,8
"30293";"32002017030P3";363626;4;6;0,666666666666667
"30294";"32002017030P3";364137;1;1;1
"30295";"32002017030P3";364531;1;3;0,333333333333333
"30296";"32002017030P3";364709;2;2;1
"30297";"32002017030P3";364760;2;2;1
"30298";"32002017030P3";364766;2;3;0,666666666666667
"30299";"32002017030P3";364769;2;3;0,666666666666667
"30300";"32002017030P3";364832;1;3;0,333333333333333
"30301";"32002017030P3";365000;2;2;1
"30302";"32002017030P3";365014;3;3;1
"30303";"32002017030P3";365225;1;1;1
"30304";"32002017030P3";365746;2;3;0,666666666666667
"30305";"32002017030P3";368856;3;3;1
"30306";"32002017031P0";238894;1;1;1
"30307";"32002017031P0";243721;3;5;0,6
"30308";"32002017031P0";243724;2;2;1
"30309";"32002017031P0";376133;1;3;0,333333333333333
"30310";"32002017031P0";376136;2;2;1
"30311";"32002017032P6";321434;1;1;1
"30312";"32002017032P6";322525;1;1;1
"30313";"32002017032P6";423089;1;2;0,5
"30314";"32002017032P6";423091;1;1;1
"30315";"32002017033P2";240737;2;2;1
"30316";"32002017033P2";301142;3;3;1
"30317";"32002017033P2";352007;2;2;1
"30318";"32002017033P2";352009;3;3;1
"30319";"32002017033P2";352051;3;5;0,6
"30320";"32002017033P2";352053;3;5;0,6
"30321";"32002017033P2";352057;3;3;1
"30322";"32002017033P2";352058;3;3;1
"30323";"32002017033P2";352060;2;2;1
"30324";"32002017033P2";352062;2;3;0,666666666666667
"30325";"32002017033P2";352063;1;2;0,5
"30326";"32002017033P2";352065;2;4;0,5
"30327";"32002017033P2";352068;2;2;1
"30328";"32002017033P2";352071;1;2;0,5
"30329";"32002017033P2";352119;3;3;1
"30330";"32002017033P2";352120;5;5;1
"30331";"32002017033P2";352126;1;1;1
"30332";"32002017033P2";352127;2;2;1
"30333";"32002017033P2";352129;1;1;1
"30334";"32002017033P2";354288;1;2;0,5
"30335";"32002017033P2";385976;2;3;0,666666666666667
"30336";"32002017033P2";388216;4;5;0,8
"30337";"32002017033P2";388217;3;3;1
"30338";"32002017033P2";388234;3;3;1
"30339";"32002017033P2";388257;2;2;1
"30340";"32002017033P2";388260;1;1;1
"30341";"32002017033P2";388281;1;2;0,5
"30342";"32002017033P2";388282;1;1;1
"30343";"32002017033P2";388309;2;2;1
"30344";"32002017033P2";388310;1;1;1
"30345";"32002017033P2";388352;2;2;1
"30346";"32002017033P2";388385;1;1;1
"30347";"32002017033P2";393582;1;1;1
"30348";"32002017033P2";393583;2;3;0,666666666666667
"30349";"32002017034P9";248510;1;2;0,5
"30350";"32002017034P9";248664;2;2;1
"30351";"32002017034P9";249515;1;2;0,5
"30352";"32002017034P9";250235;2;2;1
"30353";"32002017034P9";250749;2;3;0,666666666666667
"30354";"32002017034P9";250768;2;3;0,666666666666667
"30355";"32002017034P9";250920;2;3;0,666666666666667
"30356";"32002017034P9";251411;1;1;1
"30357";"32002017034P9";253409;1;2;0,5
"30358";"32002017034P9";257048;2;2;1
"30359";"32002017034P9";257079;3;3;1
"30360";"32002017034P9";272540;2;3;0,666666666666667
"30361";"32002017034P9";406502;2;3;0,666666666666667
"30362";"32002017034P9";407182;1;1;1
"30363";"32002017034P9";407203;1;1;1
"30364";"32002017034P9";407475;1;1;1
"30365";"32002017034P9";407491;1;1;1
"30366";"32002017035P5";330064;1;1;1
"30367";"32002017035P5";330089;1;1;1
"30368";"32002017036P1";291691;1;1;1
"30369";"32002017036P1";291695;1;2;0,5
"30370";"32002017036P1";370875;1;2;0,5
"30371";"32002017036P1";409446;1;1;1
"30372";"32002017036P1";409449;1;1;1
"30373";"32002017037P8";145620;2;2;1
"30374";"32002017037P8";257138;1;1;1
"30375";"32002017037P8";257825;3;3;1
"30376";"32002017037P8";265414;4;4;1
"30377";"32002017037P8";277593;1;1;1
"30378";"32002017037P8";277636;3;3;1
"30379";"32002017037P8";309620;3;3;1
"30380";"32002017037P8";309621;1;1;1
"30381";"32002017037P8";315629;2;3;0,666666666666667
"30382";"32002017037P8";318699;1;1;1
"30383";"32002017037P8";334339;1;1;1
"30384";"32002017037P8";368237;3;4;0,75
"30385";"32002017037P8";400047;2;2;1
"30386";"32002017037P8";420117;4;4;1
"30387";"32002017037P8";420155;1;1;1
"30388";"32002017037P8";421688;3;4;0,75
"30389";"32002017037P8";422547;2;2;1
"30390";"32002017038P4";270196;1;1;1
"30391";"32002017038P4";288835;2;2;1
"30392";"32002017038P4";305854;3;3;1
"30393";"32002017038P4";310485;1;1;1
"30394";"32002017038P4";351861;1;1;1
"30395";"32002017038P4";351862;1;3;0,333333333333333
"30396";"32002017038P4";351863;3;3;1
"30397";"32002017038P4";351878;3;4;0,75
"30398";"32002017038P4";351879;3;3;1
"30399";"32002017038P4";354346;2;3;0,666666666666667
"30400";"32002017038P4";354347;1;1;1
"30401";"32002017038P4";354348;1;2;0,5
"30402";"32002017038P4";354355;1;1;1
"30403";"32002017038P4";354941;2;3;0,666666666666667
"30404";"32002017038P4";354958;2;2;1
"30405";"32002017038P4";357384;3;3;1
"30406";"32002017038P4";414054;3;3;1
"30407";"32002017039P0";383399;1;1;1
"30408";"32002017039P0";383441;1;1;1
"30409";"32002017039P0";383457;1;1;1
"30410";"32002017039P0";383510;1;1;1
"30411";"32002017039P0";383513;1;2;0,5
"30412";"32002017039P0";383711;1;1;1
"30413";"32002017039P0";383756;1;1;1
"30414";"32002017039P0";383778;1;1;1
"30415";"32002017039P0";383787;1;1;1
"30416";"32002017039P0";410093;1;1;1
"30417";"32002017039P0";410095;1;1;1
"30418";"32002017039P0";410107;1;1;1
"30419";"32002017039P0";410190;1;2;0,5
"30420";"32002017039P0";410232;1;1;1
"30421";"32002017039P0";410328;1;1;1
"30422";"32002017039P0";410356;1;1;1
"30423";"32002017039P0";410361;1;1;1
"30424";"32002017039P0";410383;1;1;1
"30425";"32002017039P0";410392;1;1;1
"30426";"32002017039P0";411167;2;2;1
"30427";"32002017039P0";411250;2;3;0,666666666666667
"30428";"32002017041P5";145773;2;3;0,666666666666667
"30429";"32002017041P5";289786;3;6;0,5
"30430";"32002017041P5";299710;8;16;0,5
"30431";"32002017041P5";305065;2;7;0,285714285714286
"30432";"32002017041P5";308447;3;3;1
"30433";"32002017041P5";311509;5;7;0,714285714285714
"30434";"32002017041P5";311532;4;4;1
"30435";"32002017041P5";370022;2;3;0,666666666666667
"30436";"32002017041P5";389479;1;2;0,5
"30437";"32002017042P1";145782;2;2;1
"30438";"32002017042P1";322718;2;2;1
"30439";"32002017042P1";346102;1;1;1
"30440";"32002017042P1";409532;1;1;1
"30441";"32002017042P1";409600;2;2;1
"30442";"32002017042P1";415996;2;2;1
"30443";"32002017044P4";253673;1;1;1
"30444";"32002017044P4";253675;1;1;1
"30445";"32002017044P4";274183;1;1;1
"30446";"32002017044P4";281233;1;1;1
"30447";"32002017044P4";282976;1;1;1
"30448";"32002017044P4";306596;1;1;1
"30449";"32002017044P4";309865;1;2;0,5
"30450";"32002017044P4";309909;1;1;1
"30451";"32002017044P4";309926;1;1;1
"30452";"32002017044P4";309952;1;1;1
"30453";"32002017044P4";309955;1;1;1
"30454";"32002017044P4";341176;1;1;1
"30455";"32002017044P4";341214;2;2;1
"30456";"32002017044P4";341215;1;1;1
"30457";"32002017044P4";360331;1;1;1
"30458";"32002017044P4";360394;2;2;1
"30459";"32002017044P4";360399;1;1;1
"30460";"32002017044P4";360412;1;1;1
"30461";"32002017044P4";367770;1;1;1
"30462";"32002017044P4";367809;1;1;1
"30463";"32002017044P4";367824;1;1;1
"30464";"32002017044P4";367835;1;1;1
"30465";"32002017044P4";411042;1;1;1
"30466";"32002017044P4";412509;1;1;1
"30467";"32002017044P4";412544;1;1;1
"30468";"32002017044P4";412557;1;1;1
"30469";"32002017044P4";412587;1;1;1
"30470";"32002017044P4";412588;1;1;1
"30471";"32002017044P4";412617;1;1;1
"30472";"32002017047P3";255921;2;2;1
"30473";"32002017047P3";272628;1;1;1
"30474";"32002017047P3";272655;1;1;1
"30475";"32002017047P3";272658;1;1;1
"30476";"32002017047P3";272691;1;1;1
"30477";"32002017047P3";272702;1;1;1
"30478";"32002017047P3";272751;1;1;1
"30479";"32002017047P3";272755;1;1;1
"30480";"32002017047P3";272775;1;1;1
